filename,type,D,d_max,V_in,V_ex,V_exc,epsilon,V_cp,H_cp
LROC_1.xyz,Complex crater,94545.69765357942,-2612.8070667151023,7460492757007.129,5168102068644.296,9278149741929.674,0.49048631372750795,637263867078.1133,2552.699573142574
